T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-07-14,2026-07-15,normal,lu,605189.SH,富春染织,纺织制造,91.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 半年报预增方向 1板 封单比43.0% 涨停时间10:26 题材内涨停7家 成交3.1亿,半年报预增+PEEK材料+人形机器人+筒子纱龙头,1连板 换手承接量比1.14,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.22,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-14,2026-07-15,normal,lu,600664.SH,哈药股份,化学制药,88.0,"{'theme': 1.0, 'ladder': 1.0, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 中报预增方向 3板 封单比6.5% 涨停时间09:42 题材内涨停13家 成交17.4亿,中报预增+基药目录+化学制药+创新药,3连板 换手承接量比2.69,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.08,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-14,2026-07-15,normal,nlu,605208.SH,永茂泰,工业金属,96.171875,"{'sector': 0.876875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[工业金属](当日涨幅分位95%, 板块涨停4家) 距60日高点3.0% 20日涨幅21.1%",板块[工业金属]轮动延续/资金承接,收盘19.31 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收19.31,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-14,2026-07-15,normal,nlu,600276.SH,恒瑞医药,化学制药,91.6640625,"{'sector': 0.8965624999999999, 'trend': 0.8, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制药](当日涨幅分位82%, 板块涨停3家) 距60日高点6.5% 20日涨幅14.5%",板块[化学制药]轮动延续/资金承接,收盘54.82 MA20上方 量比0.91,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收54.82,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-15,2026-07-16,defensive,lu,603127.SH,昭衍新药,医疗服务,93.25,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 中报预增方向 1板 封单比17.0% 涨停时间09:25 题材内涨停7家 成交21.9亿,中报预增+实验猴涨价+CRO,1连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收50.62,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-15,2026-07-16,defensive,nlu,603456.SH,九洲药业,医疗服务,97.8671875,"{'sector': 0.9946875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[医疗服务](当日涨幅分位99%, 板块涨停7家) 距60日高点7.8% 20日涨幅26.0%",板块[医疗服务]轮动延续/资金承接,收盘15.89 MA20上方 量比1.48,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收15.89,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-15,2026-07-16,defensive,nlu,600267.SH,海正药业,化学制药,97.5859375,"{'sector': 0.9834375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制药](当日涨幅分位97%, 板块涨停9家) 距60日高点2.4% 20日涨幅22.7%",板块[化学制药]轮动延续/资金承接,收盘11.98 MA20上方 量比1.40,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.98,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-16,2026-07-17,defensive,lu,000676.SZ,智度股份,文化传媒,76.25,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 中报预增方向 2板 封单比21.0% 涨停时间09:46 题材内涨停2家 成交4.9亿,中报预增+华为鲸鸿+互联网媒体+广告,2连板 换手承接量比1.72,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.22,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-16,2026-07-17,defensive,nlu,603456.SH,九洲药业,医疗服务,95.7578125,"{'sector': 0.8603124999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[医疗服务](当日涨幅分位92%, 板块涨停2家) 距60日高点5.9% 20日涨幅23.6%",板块[医疗服务]轮动延续/资金承接,收盘16.03 MA20上方 量比1.20,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收16.03,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-16,2026-07-17,defensive,nlu,000739.SZ,普洛药业,化学制药,95.6953125,"{'sector': 0.9078125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制药](当日涨幅分位82%, 板块涨停3家) 距60日高点2.3% 20日涨幅28.9%",板块[化学制药]轮动延续/资金承接,收盘21.00 MA20上方 量比1.65,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收21.00,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-17,2026-07-20,defensive,lu,600644.SH,乐山电力,电力,73.25,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电力方向 1板 封单比16.4% 涨停时间09:45 题材内涨停2家 成交3.9亿,电力+天然气+新型储能,1连板 换手承接量比2.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收9.01,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-17,2026-07-20,defensive,nlu,600886.SH,国投电力,电力,98.1796875,"{'sector': 0.9571875000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位98%, 板块涨停9家) 距60日高点0.8% 20日涨幅12.9%",板块[电力]轮动延续/资金承接,收盘14.26 MA20上方 量比1.41,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.26,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-17,2026-07-20,defensive,nlu,601162.SH,天风证券,证券,91.9921875,"{'sector': 0.7096875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[证券](当日涨幅分位90%, 板块涨停1家) 距60日高点6.7% 20日涨幅19.2%",板块[证券]轮动延续/资金承接,收盘3.78 MA20上方 量比1.26,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.78,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-20,2026-07-21,defensive,lu,600744.SH,华银电力,电力,83.5,"{'theme': 0.4, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 火电方向 2板 封单比16.9% 涨停时间09:35 题材内涨停3家 成交11.3亿,火电+新能源+定增获批+央企,2连板 换手承接量比2.19,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.56,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-20,2026-07-21,defensive,nlu,600886.SH,国投电力,电力,98.75,"{'sector': 0.9800000000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位97%, 板块涨停16家) 距60日高点0.2% 20日涨幅13.4%",板块[电力]轮动延续/资金承接,收盘14.44 MA20上方 量比1.20,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.44,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-20,2026-07-21,defensive,nlu,601628.SH,中国人寿,保险,91.1953125,"{'sector': 0.6778124999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[保险](当日涨幅分位97%, 板块涨停0家) 距60日高点1.0% 20日涨幅13.3%",板块[保险]轮动延续/资金承接,收盘40.60 MA20上方 量比0.87,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收40.60,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-21,2026-07-22,normal,lu,002371.SZ,北方华创,半导体,78.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.7, 'liq': 0.6, 'struct': 1.0}",涨停组: 半导体设备方向 1板 封单比10.3% 涨停时间10:36 题材内涨停6家 成交105.9亿,半导体设备+平台型龙头+北京国资,1连板 换手承接量比0.99,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收744.6,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-21,2026-07-22,normal,lu,002197.SZ,证通电子,IT服务,72.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比8.8% 涨停时间09:37 题材内涨停3家 成交4.1亿,算力租赁+数据中心REITs+金融科技+中报扭亏,1连板 换手承接量比1.73,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.34,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-21,2026-07-22,normal,nlu,002440.SZ,闰土股份,化学制品,91.765625,"{'sector': 0.6706249999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制品](当日涨幅分位64%, 板块涨停3家) 距60日高点5.1% 20日涨幅11.7%",板块[化学制品]轮动延续/资金承接,收盘12.29 MA20上方 量比1.57,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.29,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-21,2026-07-22,normal,nlu,002415.SZ,海康威视,计算机设备,91.3046875,"{'sector': 0.6821875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[计算机设备](当日涨幅分位78%, 板块涨停2家) 距60日高点3.2% 20日涨幅11.8%",板块[计算机设备]轮动延续/资金承接,收盘34.56 MA20上方 量比1.41,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收34.56,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-22,2026-07-23,defensive,lu,000815.SZ,美利云,通信服务,89.0,"{'theme': 0.8, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 3板 封单比14.3% 涨停时间09:25 题材内涨停5家 成交14.5亿,算力租赁+东数西算+中国诚通旗下,3连板 换手承接量比2.31,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.13,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-22,2026-07-23,defensive,nlu,600886.SH,国投电力,电力,98.5078125,"{'sector': 0.9703125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位95%, 板块涨停7家) 距60日高点1.0% 20日涨幅16.2%",板块[电力]轮动延续/资金承接,收盘14.78 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收14.78,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-22,2026-07-23,defensive,nlu,000739.SZ,普洛药业,化学制药,91.296875,"{'sector': 0.7318749999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制药](当日涨幅分位73%, 板块涨停3家) 距60日高点3.1% 20日涨幅23.9%",板块[化学制药]轮动延续/资金承接,收盘20.84 MA20上方 量比0.82,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收20.84,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-23,2026-07-24,aggressive,lu,002560.SZ,通达股份,电网设备,85.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.5, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向 1板 封单比20.0% 涨停时间13:07 题材内涨停6家 成交3.2亿,电网设备+机器人线束+航空零部件,1连板 换手承接量比1.41,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.96,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-23,2026-07-24,aggressive,lu,600550.SH,保变电气,电网设备,85.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向 1板 封单比13.2% 涨停时间10:19 题材内涨停6家 成交7.0亿,电网设备+中报预增+央企,1连板 换手承接量比1.34,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.65,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-23,2026-07-24,aggressive,nlu,002440.SZ,闰土股份,化学制品,92.734375,"{'sector': 0.709375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制品](当日涨幅分位66%, 板块涨停3家) 距60日高点0.5% 20日涨幅13.3%",板块[化学制品]轮动延续/资金承接,收盘13.17 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收13.17,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-23,2026-07-24,aggressive,nlu,600674.SH,川投能源,电力,92.140625,"{'sector': 0.715625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电力](当日涨幅分位44%, 板块涨停8家) 距60日高点0.8% 20日涨幅17.9%",板块[电力]轮动延续/资金承接,收盘15.86 MA20上方 量比0.65,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收15.86,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-24,2026-07-27,defensive,lu,002265.SZ,建设工业,军工装备,83.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 兵装重组方向 1板 封单比16.3% 涨停时间09:41 题材内涨停4家 成交4.0亿,兵装重组+军工装备+机器人概念+国企,1连板 换手承接量比1.57,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.34,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-24,2026-07-27,defensive,nlu,603893.SH,瑞芯微,半导体,97.2734375,"{'sector': 0.9209375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位98%, 板块涨停3家) 距60日高点5.2% 20日涨幅21.9%",板块[半导体]轮动延续/资金承接,收盘220.52 MA20上方 量比0.93,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收220.52,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-24,2026-07-27,defensive,nlu,600036.SH,招商银行,银行,90.6953125,"{'sector': 0.6578125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[银行](当日涨幅分位97%, 板块涨停0家) 距60日高点0.5% 20日涨幅11.9%",板块[银行]轮动延续/资金承接,收盘39.20 MA20上方 量比0.84,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收39.20,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-27,2026-07-28,aggressive,lu,603630.SH,拉芳家化,美容护理,82.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 0.6, 'struct': 1.0}",涨停组: 中报预增方向 1板 封单比19.1% 涨停时间10:01 题材内涨停5家 成交1.8亿,中报预增+洗护用品+降本增效,1连板 换手承接量比1.23,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收14.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-27,2026-07-28,aggressive,lu,002925.SZ,盈趣科技,消费电子,80.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 中报预增方向 1板 封单比10.8% 涨停时间10:29 题材内涨停5家 成交3.9亿,中报预增+脑机接口+电子烟+UDM智能制造,1连板 换手承接量比1.29,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收22.83,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-27,2026-07-28,aggressive,nlu,603296.SH,华勤技术,消费电子,91.4453125,"{'sector': 0.6878124999999999, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位84%, 板块涨停1家) 距60日高点5.4% 20日涨幅27.0%",板块[消费电子]轮动延续/资金承接,收盘86.93 MA20上方 量比0.99,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收86.93,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-27,2026-07-28,aggressive,nlu,002546.SZ,新联电子,电网设备,91.4296875,"{'sector': 0.8471875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 0.6, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位72%, 板块涨停5家) 距60日高点5.1% 20日涨幅13.3%",板块[电网设备]轮动延续/资金承接,收盘8.45 MA20上方 量比1.12,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收8.45,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-28,2026-07-29,defensive,lu,603716.SH,塞力医疗,医药商业,88.5,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 脑机接口方向 2板 封单比22.4% 涨停时间09:35 题材内涨停4家 成交3.9亿,脑机接口+AI医疗+高血压疫苗+SPD,2连板 换手承接量比1.17,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.43,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-28,2026-07-29,defensive,nlu,002832.SZ,比音勒芬,服装家纺,91.8515625,"{'sector': 0.7040625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[服装家纺](当日涨幅分位88%, 板块涨停1家) 距60日高点2.5% 20日涨幅22.8%",板块[服装家纺]轮动延续/资金承接,收盘25.35 MA20上方 量比1.47,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.35,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-28,2026-07-29,defensive,nlu,603288.SH,海天味业,食品加工制造,90.8984375,"{'sector': 0.6659375, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[食品加工制造](当日涨幅分位93%, 板块涨停1家) 距60日高点3.3% 20日涨幅11.6%",板块[食品加工制造]轮动延续/资金承接,收盘37.01 MA20上方 量比1.04,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收37.01,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-29,2026-07-30,aggressive,lu,600429.SH,三元股份,饮料制造,81.75,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.5, 'liq': 0.6, 'struct': 1.0}",涨停组: 乳业方向 1板 封单比18.9% 涨停时间13:16 题材内涨停6家 成交1.6亿,乳业+供应链优化+北京国资,1连板 换手承接量比1.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.69,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-29,2026-07-30,aggressive,lu,603178.SH,圣龙股份,汽车零部件,79.25,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比40.7% 涨停时间09:40 题材内涨停4家 成交1.9亿,机器人+飞行汽车+业绩扭亏+泵类龙头,1连板 换手承接量比1.03,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.63,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-29,2026-07-30,aggressive,nlu,000729.SZ,燕京啤酒,饮料制造,98.8203125,"{'sector': 0.9828125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[饮料制造](当日涨幅分位99%, 板块涨停8家) 距60日高点3.4% 20日涨幅23.3%",板块[饮料制造]轮动延续/资金承接,收盘12.77 MA20上方 量比1.60,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.77,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-29,2026-07-30,aggressive,nlu,603288.SH,海天味业,食品加工制造,97.7578125,"{'sector': 0.9403125000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[食品加工制造](当日涨幅分位95%, 板块涨停5家) 距60日高点1.4% 20日涨幅12.4%",板块[食品加工制造]轮动延续/资金承接,收盘37.64 MA20上方 量比1.50,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收37.64,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-30,2026-07-31,defensive,lu,603171.SH,税友股份,IT服务,78.25,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向 1板 封单比18.7% 涨停时间09:44 题材内涨停3家 成交3.6亿,AI应用+财税SaaS+实控人增持,1连板 换手承接量比1.67,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收41.47,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-30,2026-07-31,defensive,nlu,603198.SH,迎驾贡酒,白酒,96.5625,"{'sector': 0.8925, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[白酒](当日涨幅分位100%, 板块涨停2家) 距60日高点2.9% 20日涨幅25.4%",板块[白酒]轮动延续/资金承接,收盘38.12 MA20上方 量比1.66,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收38.12,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-30,2026-07-31,defensive,nlu,600066.SH,宇通客车,汽车整车,93.890625,"{'sector': 0.785625, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[汽车整车](当日涨幅分位98%, 板块涨停1家) 距60日高点2.4% 20日涨幅22.9%",板块[汽车整车]轮动延续/资金承接,收盘33.80 MA20上方 量比1.35,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收33.80,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-31,2026-08-03,aggressive,lu,603039.SH,泛微网络,软件开发,90.25,"{'theme': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向 2板 封单比12.5% 涨停时间10:09 题材内涨停15家 成交8.6亿,AI应用+半年报预增+协同办公,2连板 换手承接量比1.63,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收37.42,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-31,2026-08-03,aggressive,lu,002896.SZ,中大力德,通用设备,88.25,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比15.2% 涨停时间09:42 题材内涨停5家 成交5.2亿,人形机器人+精密减速器+海外布局,1连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收65.24,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-31,2026-08-03,aggressive,nlu,002415.SZ,海康威视,计算机设备,96.9375,"{'sector': 0.9075, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[计算机设备](当日涨幅分位94%, 板块涨停3家) 距60日高点1.2% 20日涨幅10.7%",板块[计算机设备]轮动延续/资金承接,收盘37.06 MA20上方 量比1.06,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收37.06,板块退潮补跌/资金承接不足/持续阴跌,1
